id,location,osm_list
59050,"This 3.8 km road stretches from Pushkin Square to Gotera Interchange in Nifas Silk Laphto District. It has three segments: the road from Pushkin Square to the Gotera Interchange section stretches to 2.3 km and has two feeder roads, Mauritius Street and Tanzania Street, both having a total length of 1.5 km. More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=graphhopper_car&route=8.9942%2C38.7384%3B8.9807%2C38.7603#map=16/8.9934/38.7430",['https://www.openstreetmap.org/directions?engine=graphhopper_car&route=8.9942%2C38.7384%3B8.9807%2C38.7603#map=16/8.9934/38.7430']
59627,More detailed locational information can be found at https://www.openstreetmap.org/way/895654714#map=15/8.9631/38.8565 and https://www.openstreetmap.org/way/744369348 and https://www.openstreetmap.org/way/744369343 and https://www.openstreetmap.org/way/895654713#map=14/8.8989/38.8556 and https://www.openstreetmap.org/way/890762637 and https://www.openstreetmap.org/way/895654715#map=15/8.9185/38.8277 and https://www.eep.com.et/en/akaki-koye-abbo-klinto-bole-lemi-high-voltage-transmission-line-and-substations-project-starts-commissioning-and-testing/,"['https://www.openstreetmap.org/way/895654714#map=15/8.9631/38.8565', 'https://www.openstreetmap.org/way/744369348', 'https://www.openstreetmap.org/way/744369343', 'https://www.openstreetmap.org/way/895654713#map=14/8.8989/38.8556', 'https://www.openstreetmap.org/way/890762637', 'https://www.openstreetmap.org/way/895654715#map=15/8.9185/38.8277']"
64288,"The civic center redevelopment project in the capital city of Suva included a state of the art visual and audio system, a multi-function room, a restaurant, a VIP room, and a completely renovated main auditorium. More detailed locational information can be found at https://www.openstreetmap.org/way/720323991.",['https://www.openstreetmap.org/way/720323991.']
64901,"The purpose of this project was to support a hospital with 30 beds in the village of Namelimeli, just outside the town Navua. More detailed locational information can be found at https://www.openstreetmap.org/node/1853727408#map=16/-18.1754/178.2429.",['https://www.openstreetmap.org/node/1853727408#map=16/-18.1754/178.2429.']
65032,This project supported demonstration farm at the Legalega Research Station on the outskirts of the city of Nadi. More detailed locational information can be found at https://www.openstreetmap.org/node/7148202085,['https://www.openstreetmap.org/node/7148202085']
85769,This project involved the renovation and extension of the facilities of the Confucius Institute at the University of the South Pacific’s Laucala Campus in Fiji. More detailed locational information can be found at https://www.openstreetmap.org/way/457090692.,['https://www.openstreetmap.org/way/457090692.']
59855,"This project involves the construction of of a hydroelectric power plant at the Chutes de l’Impératrice Eugénie waterfalls on the Ngounié river in Ngounié Province, 5 km upstream of Fougamou. More detailed locational information can be found at https://www.openstreetmap.org/node/5028731821.",['https://www.openstreetmap.org/node/5028731821.']
59964,"FE2 Falls, on the Okano River, is located south-east of Mitzic, a locality in the region of Woleu-Ntem in northeastern Gabon. More details locational information is available at https://www.openstreetmap.org/way/696384672#map=9/0.3298/11.4776.",['https://www.openstreetmap.org/way/696384672#map=9/0.3298/11.4776.']
57017,"Edward Francis Small Teaching Hospital is located in Banjul, the capital city of The Gambia. More detailed locational information can be found at https://www.openstreetmap.org/way/249740590",['https://www.openstreetmap.org/way/249740590']
56755,"Edward Francis Small Teaching Hospital is located in Banjul, the capital city of The Gambia. More detailed locational information can be found at https://www.openstreetmap.org/way/249740590",['https://www.openstreetmap.org/way/249740590']
56668,Banjul Port is located in the capital city of Banjul. More detailed locational information can be found at https://www.openstreetmap.org/relation/3694538,['https://www.openstreetmap.org/relation/3694538']
72704,The 7th medical team was stationed at Lekma Hospital (also known as Teshie General Hospital or China-Ghana Friendship Hospital) that is located in the west of Teshie city. More detailed locational information can be found at https://www.openstreetmap.org/way/785917727.,['https://www.openstreetmap.org/way/785917727.']
60153,This ICT center was established at Maranatha University College in the Greater Accra Region. More detailed locational information can be found at https://www.openstreetmap.org/way/557233467,['https://www.openstreetmap.org/way/557233467']
64425,"The Sino-Guinean Friendship Hospital (Hôpital De L'amitié Sino-Guinéen) is located in Kipé district and the municipality of Ratoma. More detailed locational information is available at https://www.openstreetmap.org/way/217948117 and https://www.google.com/maps/place/H%C3%B4pital+De+L'amiti%C3%A9+Sino-Guin%C3%A9enne/@9.5996669,-13.6477004,15z/data=!4m5!3m4!1s0x0:0x43bee2bd9a71202c!8m2!3d9.5996669!4d-13.6477004.",['https://www.openstreetmap.org/way/217948117']
64509,"The Confucius Institute is located at Gamal Abdel Nasser University in the capital city of Conakry. More detailed locational information can be found at https://www.openstreetmap.org/way/217953079 and https://www.google.com/maps/place/Gamal+Abdel+Nasser+University+of+Conakry/@9.5442259,-13.6782608,17z/data=!3m1!4b1!4m5!3m4!1s0xf1cd6d3f93e0449:0x9e9b96b41bdb1ebc!8m2!3d9.5442259!4d-13.6760721",['https://www.openstreetmap.org/way/217953079']
64624,"The National Radio and Television Broadcasting Center (the headquarters of Radio Télévision Guinéenne or RTG) is located in the Koloma area of the capital city of Conakry. More detailed locational information can be found at https://www.openstreetmap.org/way/94837235 and https://www.google.com/maps/place/Guinea+Broadcasting+Service/@9.596623,-13.637194,17z/data=!3m1!4b1!4m5!3m4!1s0xf1cd5d83e1c3efb:0xf3d7eacfe79f7c26!8m2!3d9.596623!4d-13.6350053.",['https://www.openstreetmap.org/way/94837235']
64408,"The purpose of this project is to transmit power generated by the China Eximbank-financed Kaleta and Souapiti hydropower plants (see Project ID#53003 and Project ID#TBD—See Feedback ID#1601) by constructing a 225kV electricity transmission lines between Linsan, Fomi, and Kankan that are 393 kilometers in length. It also involves the construction four 225kV substations and some rural electrification along the line. More detailed locational information can be found in Annex 6 of http://documents1.worldbank.org/curated/en/814001531711841488/pdf/GUINEA-MALI-PAD-06252018.pdf. Detailed locational information on the Kaléta and Souapiti hydropower plants can be found at http://globalenergyobservatory.org/geoid/46114 and https://geohack.toolforge.org/geohack.php?pagename=List_of_power_stations_in_Guinea&params=10.4241_N_13.2545_W_&title=Kaleta+Hydropower+Station and https://www.openstreetmap.org/way/350100293 and https://www.openstreetmap.org/node/6477799536","['https://www.openstreetmap.org/way/350100293', 'https://www.openstreetmap.org/node/6477799536']"
57221,This project involved the development of the Alto do Bandim Fishing Port in the city of Bissau. More detailed locational information can be found at https://www.openstreetmap.org/node/5648640456.,['https://www.openstreetmap.org/node/5648640456.']
49828,This project involved the provision of two pandas to Taman Safari Indonesia in Bogor within West Java province. More detailed locational information can be found at https://www.openstreetmap.org/way/158454846#map=15/-6.7210/106.9516,['https://www.openstreetmap.org/way/158454846#map=15/-6.7210/106.9516']
61320,"The purpose of the project is to construct a 142.3 km high-speed railway from the city of Jakarta to Bandung, the capital of West Java. More detailed locational information can be found at https://www.openstreetmap.org/relation/12150229#map=8/-6.607/107.312",['https://www.openstreetmap.org/relation/12150229#map=8/-6.607/107.312']
61321,"The purpose of the project is to construct a 142.3 km high-speed railway from the city of Jakarta to Bandung, the capital of West Java. More detailed locational information can be found at https://www.openstreetmap.org/relation/12150229#map=8/-6.607/107.312",['https://www.openstreetmap.org/relation/12150229#map=8/-6.607/107.312']
61396,"The purpose of the project was to construct a light rail transit (LRT) system in the city of Palembang within South Sumatra Province that connects Sultan Mahmud Badaruddin II International Airport and Jakabaring Sport City. The LRT was to be equipped with 13 stations and 9 sub-stations, and has a Musi River bridge with 350 meter river span. More detailed locational information can be found at https://www.openstreetmap.org/relation/9732461#map=12/-2.9667/104.7505",['https://www.openstreetmap.org/relation/9732461#map=12/-2.9667/104.7505']
61430,The purpose of the project was to construct a 39.2 km toll road linking the Pemalang area with Batang in Central Java.  More detailed locatioonal information can be found at https://www.openstreetmap.org/relation/12430964#map=12/-6.9362/109.5970,['https://www.openstreetmap.org/relation/12430964#map=12/-6.9362/109.5970']
62064,"The purpose of the project is to construct a coal-fired power plant — with two, 350MW power generation units (Unit 1 and Unit 2) — in Tanjung Menang Village, Rambang Dangku District, Muara Enim Regency, South Sumatra Province (exact locational coordinates: -3.47666667, 103.99916667). It also involves the construction of an 80 km,  275kV transmission line to Betung substation. More detailed locational information can be found at https://www.openstreetmap.org/way/610198177 and https://www.openstreetmap.org/search?query=-3.47666667%2C%20103.99916667#map=16/-3.4767/103.9992","['https://www.openstreetmap.org/way/610198177', 'https://www.openstreetmap.org/search?query=-3.47666667%2C%20103.99916667#map=16/-3.4767/103.9992']"
62261,"This project involved the construction of a 3 x 80MW geothermal power plant in Sibanggor Julu Village, Puncak Sorik Marapi District, Mandailing Natal Regency, and North Sumatra Province. Phase 1 involved the installation of 126MW power generation capacity. More detailed locational information can be found at https://www.openstreetmap.org/node/3891186321 and https://www.openstreetmap.org/search?query=0.7780343437452557%2C%2099.57916749745105#map=10/0.7780/99.5792","['https://www.openstreetmap.org/node/3891186321', 'https://www.openstreetmap.org/search?query=0.7780343437452557%2C%2099.57916749745105#map=10/0.7780/99.5792']"
62280,The purpose of the project was to construct a cement production line in Inobonto within North Sulawesi Province with the capacity to produce 5000 tons of clinker cement per day. https://www.openstreetmap.org/search?query=0.901580034954915%2C%20124.08059931534382#map=16/0.9016/124.0806,['https://www.openstreetmap.org/search?query=0.901580034954915%2C%20124.08059931534382#map=16/0.9016/124.0806']
66266,The purpose of this project was to support Trans Luxury Hotel & Trans Studio Bandung in the city of Bandung within West Java Province. More detailed locational information can be found at https://www.openstreetmap.org/way/154204630,['https://www.openstreetmap.org/way/154204630']
